ID,X,MolWt_X,LogP_X,NumHDonors_X,NumHAcceptors_X,TPSA_X
DB11315,C[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,318.393,1.0627,1,4,59.06
DB00424,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1,289.375,1.9309,1,4,49.77
DB06148,CN1CCN2C(C1)C1=CC=CC=C1CC1=CC=CC=C21,264.372,3.0839,0,2,6.48
DB00517,[Br-].CCCC(CCC)C(=O)O[C@H]1CC2CCC(C1)[N+]2(C)C,362.352,0.5198,0,2,26.3
DB01090,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,240.435,2.6375,0,0,0
DB01168,CNNCC1=CC=C(C=C1)C(=O)NC(C)C,221.304,1.0488,3,3,53.16
DB00462,[Br-].[H][C@]12C[C@@H](C[C@@]([H])(C3OC13)[N+]2(C)C)OC(=O)[C@H](CO)C1=CC=CC=C1,398.297,-1.9333,1,4,59.06
DB00732,[O-]S(=O)(=O)C1=CC=CC=C1.[O-]S(=O)(=O)C1=CC=CC=C1.COC1=CC2=C(C=C1OC)C(CC1=CC(OC)=C(OC)C=C1)[N+](C)(CCC(=O)OCCCCCOC(=O)CC[N+]1(C)CCC3=C(C=C(OC)C(OC)=C3)C1CC1=CC(OC)=C(OC)C=C1)CC2,1243.501,9.2469,0,18,240.84
DB00810,OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1=CC=CC=C1,311.469,3.9624,1,2,23.47
DB00332,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(CO)C1=CC=CC=C1)[N+]2(C)C(C)C,332.464,2.8541,1,3,46.53
DB00805,CC1=CC(=NN=C1NCCN1CCOCC1)C1=CC=CC=C1,298.39,2.19612,1,5,50.28
DB00670,CN1CCN(CC(=O)N2C3=CC=CC=C3C(=O)NC3=C2N=CC=C3)CC1,351.41,1.5594,1,5,68.78
DB00496,NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1,426.56,3.9575,1,3,55.56
DB01409,[H][C@]12O[C@@]1([H])[C@]1([H])C[C@@]([H])(C[C@@]2([H])[N+]1(C)C)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1,392.522,2.3457,1,6,59.06
DB00182,CC(N)CC1=CC=CC=C1,135.21,1.5763,1,1,26.02
DB06702,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(OC(=O)C(C)C)C=CC(CO)=C1)C(C)C,411.586,5.3811,1,4,49.77
DB00967,ClC1=CC2=C(C=C1)C(=C1CCNCC1)C1=C(CC2)C=CC=N1,310.828,4.0189,1,2,24.92
DB00219,CC[N+](C)(CC)CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,348.507,3.4841,1,3,46.53
DB01037,C[C@H](CC1=CC=CC=C1)N(C)CC#C,187.286,2.1826,0,1,3.24
DB01339,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)N1CCCCC1)[N+]1(C)CCCCC1,557.84,5.9659,0,5,55.84
DB01247,CC1=CC(=NO1)C(=O)NNCC1=CC=CC=C1,231.255,1.41762,2,4,67.16
DB00387,OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1,287.447,3.9404,1,2,23.47
DB01036,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C,325.496,5.34142,1,2,23.47
DB00572,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,289.375,1.9309,1,4,49.77
DB00940,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12,340.443,3.9538,0,3,35.53
DB09300,CCCC[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,360.474,2.233,1,4,59.06
DB00782,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12)C(C)C,368.497,4.7308,0,3,35.53
DB01116,O=C1N(CC2=CC=CC=C2)C2C[S+]3CCCC3C2N1CC1=CC=CC=C1,365.522,3.6559,0,1,23.55
DB01591,O=C(O[C@H]1CN2CCC1CC2)N1CCC2=CC=CC=C2[C@@H]1C1=CC=CC=C1,362.473,3.8649,0,3,32.78
DB00747,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,303.358,0.9181,1,5,62.3
DB09244,CC1=CC=C2N3CCNC4CCCC(=C34)C2=C1,226.323,2.93032,1,2,16.96
DB09076,OC(C1=CC=CC=C1)(C1=CC=CC=C1)C12CC[N+](CCOCC3=CC=CC=C3)(CC1)CC2,428.596,5.14,1,2,29.46
DB00780,NNCCC1=CC=CC=C1,136.198,0.6924,2,2,38.05
DB01199,[H][C@@]12CC3=CC=C(OC4=C5C(CC[N+](C)(C)[C@]5([H])CC5=CC(OC6=C(OC)C=C(CCN1C)C2=C6)=C(O)C=C5)=CC(OC)=C4O)C=C3,609.743,6.701,2,7,80.62
DB08897,OC(C(=O)O[C@H]1C[N+]2(CCCOC3=CC=CC=C3)CCC1CC2)(C1=CC=CS1)C1=CC=CS1,484.663,4.6668,1,6,55.76
DB01171,ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1,268.744,1.402,1,3,41.57
DB01367,C#CCN[C@@H]1CCC2=CC=CC=C12,171.243,1.8967,1,1,12.03
DB00209,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1)[N+]21CCCC1,392.519,3.7697,1,3,46.53
DB00614,[H]C(=NN1CCOC1=O)C1=CC=C(O1)[N+]([O-])=O,225.16,0.9739,0,6,98.18
DB00908,[H][C@@]12CCN(C[C@@H]1C=C)[C@]([H])(C2)[C@@H](O)C1=C2C=C(OC)C=CC2=NC=C1,324.424,3.1732,1,4,45.59
DB00483,[I-].[I-].[I-].CC[N+](CC)(CC)CCOC1=CC=CC(OCC[N+](CC)(CC)CC)=C1OCC[N+](CC)(CC)CC,891.54,-3.5355,0,3,27.69
DB12278,CCCOC(C(=O)OC1CCN(C)CC1)(C1=CC=CC=C1)C1=CC=CC=C1,367.489,3.9942,0,4,38.77
DB00657,CNC1(C)C2CCC(C2)C1(C)C,167.296,2.4206,1,1,12.03
DB00376,OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1,301.474,4.3305,1,2,23.47
DB00752,NC1CC1C1=CC=CC=C1,133.194,1.5012,1,1,26.02
DB01062,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,357.494,3.3429,1,4,49.77
DB00986,C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)C1=CC=CC=C1,318.437,2.4563,1,3,46.53
DB09241,[Cl-].CN(C)C1=CC2=[S+]C3=C(C=CC(=C3)N(C)C)N=C2C=C1,319.861,0.8666,0,3,19.37
DB00915,NC12CC3CC(CC(C3)C1)C2,151.253,1.9139,1,1,26.02
DB01338,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)N1CC[N+](C)(C)CC1)N1CC[N+](C)(C)CC1,602.905,3.6335,0,6,59.08
DB00392,CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12,312.482,5.0196,0,3,6.48
DB00809,CCN(CC1=CC=NC=C1)C(=O)C(CO)C1=CC=CC=C1,284.359,2.2062,1,3,53.43
DB09245,CC1=CC(=CC=C1)N1CC(CO)OC1=O,207.229,1.31252,1,3,49.77
DB01173,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1C,269.388,3.66262,0,2,12.47
DB01337,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)[N+]1(C)CCCCC1)[N+]1(C)CCCCC1,572.875,6.1105,0,4,52.6
DB00340,CN1CCCC(CC2C3=CC=CC=C3SC3=CC=CC=C23)C1,309.478,5.015,0,2,3.24
DB00979,CN(C)CCOC(=O)C(C1=CC=CC=C1)C1(O)CCCC1,291.391,2.1801,1,4,49.77
DB01626,CN(CC#C)CC1=CC=CC=C1,159.232,1.7516,0,1,3.24
DB00245,[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(C1=CC=CC=C1)C1=CC=CC=C1)N2C,307.437,4.4178,0,2,12.47
DB00804,CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1,309.494,4.4022,0,3,29.54
DB04574,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OS(O)(=O)=O)C=C3,350.436,3.2934,1,4,80.67
DB00635,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,358.434,1.7658,2,5,91.67
DB00860,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,360.45,1.5576,3,5,94.83
DB00588,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,500.579,4.43,1,6,80.67
DB01130,[H][C@@]12CC[C@](OC(=O)OCC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,488.577,3.6993,1,8,116.2
DB08970,[H][C@@]12CC(=C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,390.451,1.8158,3,5,94.83
DB00741,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,362.466,1.7816,3,5,94.83
DB01047,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)COC(C)=O,494.531,2.9376,1,7,99.13
DB11921,[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@]([H])(O)C[C@]3(C)[C@@]1(N=C(C)O2)C(=O)COC(C)=O,441.524,2.5632,1,7,102.26
DB00959,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,374.477,1.8036,3,5,94.83
DB00764,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,427.368,3.4115,2,4,74.6
DB00394,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,521.05,4.0868,1,7,106.97
DB09095,[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,394.458,2.7288,2,4,74.6
DB00253,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C,344.495,3.9403,1,3,54.37
DB09091,[H][C@@]12CC[C@](O)(C(=O)CS)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,378.534,2.7191,3,5,74.6
DB00443,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,392.467,1.8957,3,5,94.83
DB00596,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,428.903,3.0902,2,4,74.6
DB00663,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,410.457,1.8437,3,5,94.83
DB00591,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,452.494,2.3668,2,6,93.06
DB00687,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C,380.456,1.8737,3,5,94.83
DB08905,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=C(O)C(=O)CC[C@]12C,302.414,3.9731,1,3,54.37
DB00240,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])[C@H](Cl)CC2=CC(=O)C=C[C@]12C,408.922,2.0209,3,5,94.83
DB00547,[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,376.468,2.7808,2,4,74.6
DB08906,[H][C@@]12C[C@@H](C)[C@](OC(=O)C3=CC=CO3)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,538.584,4.9268,1,7,93.81
DB13158,[H][C@]1(C)C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,408.897,3.3504,1,4,71.44
DB00223,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,410.457,1.8437,3,5,94.83
DB00288,[H][C@@]12C[C@H]3OC4(CCCC4)O[C@@]3(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,502.579,3.5238,1,7,99.13
DB02187,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC=C21)C=C(O)C=C3,268.356,3.7375,1,2,37.3
DB01410,[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(O[C@@H](O2)C1CCCCC1)C(=O)COC(=O)C(C)C,540.697,4.7039,1,7,99.13
DB00896,[H][C@@]12C[C@@H](C)[C@](C)(C(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,370.533,4.4965,1,3,54.37
DB01234,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,392.467,1.8957,3,5,94.83
DB00620,[H][C@@]12C[C@@H](O)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,394.439,0.6205,4,6,115.06
DB01260,[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,416.514,2.3267,2,6,93.06
DB06786,[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C,454.966,3.8893,1,5,72.83
DB06781,[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,508.558,3.5195,1,7,106.97
DB00655,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,270.372,3.8174,1,2,37.3
DB00180,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,434.504,2.2747,2,6,93.06
DB01708,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@]([H])(O)CC[C@]12C,288.431,3.8792,1,2,37.3
DB01384,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,392.467,1.7516,3,5,94.83
DB01380,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,402.487,2.5606,1,6,97.74
DB08971,[H][C@@]1(C)C[C@@]2([H])[C@]3([H])C[C@]([H])(F)C4=CC(=O)C=C[C@]4(C)[C@@]3([H])[C@@]([H])(O)C[C@]2(C)[C@@]1([H])C(=O)CO,376.468,2.6367,2,4,74.6
DB01222,[H][C@@]12C[C@H]3OC(CCC)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,430.541,2.7168,2,6,93.06
DB00324,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,376.468,2.9233,2,4,74.6
DB00846,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,436.52,2.4987,2,6,93.06
DB00873,[H][C@@]12CC[C@](O)(C(=O)OCCl)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,394.895,2.7357,2,5,83.83
DB00838,[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,410.913,2.9981,2,4,74.6
DB01013,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,466.977,4.1031,1,5,80.67
DB00335,CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,266.341,0.4521,3,4,84.58
DB01435,CN1N(C(=O)C=C1C)C1=CC=CC=C1,188.23,1.48442,0,3,26.93
DB00199,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,733.937,1.7856,5,14,193.91
DB00869,CCN[C@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,324.449,0.612,2,6,106.33
DB09227,COC(=O)C1=C(C)NC(C)=C([C@H]1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)O[C@H]1CCN(CC2=CC=CC=C2)C1,491.544,3.8203,1,8,111.01
DB06736,OC(=O)COC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,354.189,3.9073,2,4,75.63
DB00865,C[C@@H](CC1=CC=CC=C1)N(C)CC1=CC=CC=C1,239.362,3.7496,0,1,3.24
DB06770,OCC1=CC=CC=C1,108.14,1.1789,1,1,20.23
DB06772,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C4=CC=CC=C4)C(C)=C([C@@H](OC)C(=O)[C@]1(C)[C@H](C[C@H]1OC[C@@]21OC(C)=O)OC)C3(C)C,835.944,4.5678,3,14,202.45
DB06777,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,392.58,4.4779,3,3,77.76
DB00862,CCCC1=NC(C)=C2N1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(CC)CC1,488.614,2.07042,1,8,112.9
DB08877,N#CC[C@H](C1CCCC1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1,306.373,3.46638,1,5,83.18
DB00622,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1,479.533,3.6778,1,8,111.01
DB01621,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCC(CCO)CC2)C=C1,475.68,4.0241,1,6,64.09
DB12483,COC1=C(OCCCN2CCOCC2)C=CC2=C1N=C(NC(=O)C1=CN=C(N)N=C1)N1CCN=C21,480.529,0.6618,2,11,139.79
DB00495,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,267.245,-0.19628,2,6,133.08
DB00497,COC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5C,315.369,1.0482,1,5,59
DB00835,CN(C)CCC(C1=CC=C(Br)C=C1)C1=CC=CC=N1,319.246,3.9277,0,2,16.13
DB06737,CC(C(O)=O)C1=CC=C2SC3=C(C=CC=C3)C(=O)CC2=C1,298.363,3.7647,1,3,54.37
DB00836,CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1,477.048,5.088,1,3,43.78
DB06403,COC([C@H](OC1=NC(C)=CC(C)=N1)C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1,378.428,3.51564,1,5,81.54
DB00498,O=C1C(C(=O)C2=CC=CC=C12)C1=CC=CC=C1,222.243,2.8494,0,2,34.14
DB00499,CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,276.214,3.2081,1,3,72.24
DB00755,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O,300.442,5.6026,1,1,37.3
DB01349,CC1=NC(C)=C2CCC(=O)N(CC3=CC=C(C=C3)C3=CC=CC=C3C3=NNN=N3)C2=N1,411.469,3.41994,1,6,100.55
DB00656,ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1,371.872,2.3617,0,6,45.78
DB08439,CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C1=C(C)ON=C1C1=CC=CC=C1,370.43,3.53192,1,5,89.27
DB11614,CC1=CC(CN2CCC(CC2)=C2C3=CC=C(Cl)C=C3CCC3=C2N=CC=C3)=CN=C1,415.968,5.63492,0,3,29.02
DB00997,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O,543.525,0.0013,6,12,206.07
DB00991,OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1,293.322,4.0258,1,3,63.33
DB00193,COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C,263.381,2.6346,1,3,32.7
DB00153,CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C,396.659,7.641,1,1,20.23
DB00808,CC1CC2=CC=CC=C2N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O,365.842,2.0834,2,4,92.5
DB01551,[H][C@@]12OC3=C4C(C[C@H]5N(C)CC[C@@]14[C@@]5([H])CC[C@@H]2O)=CC=C3OC,301.386,1.7251,1,4,41.93
DB09236,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1\C=C\C(=O)OC(C)(C)C)C(=O)OCC,455.551,4.4025,1,7,90.93
DB00448,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1,369.368,3.51522,1,4,67.87
DB01558,BrC1=CC2=C(NC(=O)CN=C2C2=CC=CC=N2)C=C1,316.158,2.6336,1,3,54.35
DB01559,CCC1=CC2=C(S1)N(C)C(=O)CN=C2C1=CC=CC=C1Cl,318.829,3.7777,0,3,32.67
DB08828,CS(=O)(=O)C1=CC(Cl)=C(C=C1)C(=O)NC1=CC=C(Cl)C(=C1)C1=CC=CC=N1,421.305,4.7112,1,4,76.13
DB01244,CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1,366.549,4.8302,0,3,15.71
DB00812,CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,308.381,3.7878,0,2,40.62
DB08918,CCN(CC)C(=O)[C@]1(C[C@H]1CN)C1=CC=CC=C1,246.354,1.7714,1,2,46.33
DB00924,CN(C)CCC=C1C2=CC=CC=C2C=CC2=CC=CC=C12,275.395,4.5538,0,1,3.24
DB04946,COC1=C(OCCCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C=CC(=C1)C(C)=O,426.488,4.8266,0,6,64.8
DB00091,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,1202.635,3.269,5,12,278.8
DB00904,CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2,293.37,3.12852,0,4,39.82
DB00907,[H][C@]12CC[C@]([H])([C@H]([C@H](C1)OC(=O)C1=CC=CC=C1)C(=O)OC)N2C,303.358,1.8677,0,5,55.84
DB00906,CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1,375.559,5.04484,1,4,40.54
DB01221,CNC1(CCCCC1=O)C1=CC=CC=C1Cl,237.73,2.8978,1,2,29.1
DB00759,[H][C@@]12C[C@@]3([H])C(=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C)C(=O)C1=C(O)C=CC=C1[C@@]3(C)O,444.44,-0.2144,6,9,181.62
DB06282,OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1,388.895,3.1482,1,4,53.01
